Unnamed: 0,global_x,global_y,global_z,target_molecule_name
4597080,-1101.7302,1951.7999,0.0,Pou3f1
4597088,-1103.4657,2059.4155,0.0,Pou3f1
4597091,-1098.5089,2086.348,0.0,Pou3f1
4597096,-1103.884,2100.3945,0.0,Pou3f1
4597097,-1103.3102,2102.5251,0.0,Pou3f1
4597101,-1100.9702,2119.409,0.0,Pou3f1
4597105,-1105.8767,1951.4646,0.0,Pou3f3
4597107,-1100.412,1954.6165,0.0,Pou3f3
4597131,-1107.9509,2020.7833,0.0,Pou3f3
4597136,-1104.0951,2040.2122,0.0,Pou3f3
4597151,-1106.6298,2066.4778,0.0,Pou3f3
4597154,-1107.549,2072.222,0.0,Pou3f3
4597162,-1097.9858,2082.182,0.0,Pou3f3
4597172,-1108.0911,2093.9436,0.0,Pou3f3
4597175,-1109.526,2098.7117,0.0,Pou3f3
4597176,-1107.0435,2100.553,0.0,Pou3f3
4597191,-1096.8319,2124.051,0.0,Pou3f3
4597192,-1100.042,2128.8713,0.0,Pou3f3
4597197,-1105.421,2132.6748,0.0,Pou3f3
4597227,-1096.9836,2080.464,0.0,Prdm8
4597235,-1102.4938,2150.1655,0.0,Prdm8
4597251,-1107.8304,2122.1453,0.0,Prr16
4597254,-1102.7314,1963.387,0.0,Prss23
4597261,-1104.6656,2057.0046,0.0,Prss23
4597262,-1106.0347,2062.2607,0.0,Prss23
4597275,-1097.1698,2006.2715,0.0,Ptprk
4597279,-1097.9817,2025.2921,0.0,Ptprk
4597281,-1100.3314,2036.3917,0.0,Ptprk
4597292,-1103.7755,2061.504,0.0,Ptprk
4597294,-1107.9275,2063.074,0.0,Ptprk
4597296,-1105.3324,2065.5178,0.0,Ptprk
4597297,-1101.4358,2070.1555,0.0,Ptprk
4597298,-1107.9196,2070.4602,0.0,Ptprk
4597303,-1105.756,2088.4062,0.0,Ptprk
4597306,-1098.5245,2093.7764,0.0,Ptprk
4597307,-1098.8973,2097.1477,0.0,Ptprk
4597313,-1102.799,2104.2734,0.0,Ptprk
4597316,-1101.3612,2111.4954,0.0,Ptprk
4597322,-1107.1754,2122.6921,0.0,Ptprk
4597323,-1104.9758,2132.5996,0.0,Ptprk
4597324,-1103.1929,2132.7527,0.0,Ptprk
4597339,-1097.0485,1980.0094,0.0,Ptprm
4597340,-1096.9152,1991.71,0.0,Ptprm
4597342,-1098.7563,2011.3663,0.0,Ptprm
4597370,-1097.3837,1963.2378,0.0,Ptprt
4597371,-1097.1749,1963.5405,0.0,Ptprt
4597386,-1108.9355,1989.6486,0.0,Ptprt
4597389,-1104.307,2007.9762,0.0,Ptprt
4597394,-1097.6133,2030.7922,0.0,Ptprt
4597404,-1097.1604,2067.7288,0.0,Ptprt
4597405,-1096.1666,2073.071,0.0,Ptprt
4597409,-1100.6307,2086.1863,0.0,Ptprt
4597410,-1100.6283,2092.4668,0.0,Ptprt
4597411,-1103.4167,2101.0078,0.0,Ptprt
4597420,-1102.127,2109.8596,0.0,Ptprt
4597421,-1103.8578,2110.5625,0.0,Ptprt
4597425,-1099.9635,2115.8828,0.0,Ptprt
4597429,-1096.1106,2118.438,0.0,Ptprt
4597431,-1108.785,2119.0112,0.0,Ptprt
4597434,-1101.485,2122.8853,0.0,Ptprt
4597436,-1108.3138,2124.4155,0.0,Ptprt
4597442,-1104.305,2131.6143,0.0,Ptprt
4597460,-1108.2448,2043.0095,0.0,Ptpru
4597467,-1109.3994,2063.3804,0.0,Ptpru
4597473,-1103.9762,2092.9531,0.0,Ptpru
4597494,-1108.224,2071.7227,0.0,Ramp1
4597497,-1108.8408,2094.2083,0.0,Ramp1
4597498,-1101.497,2099.4336,0.0,Ramp1
4597499,-1102.7805,2099.7087,0.0,Ramp1
4597559,-1097.115,1953.4319,0.0,Rfx3
4597579,-1102.0747,2056.8257,0.0,Rfx3
4597580,-1106.1625,2067.657,0.0,Rfx3
4597583,-1107.1273,2075.6094,0.0,Rfx3
4597598,-1108.9095,2121.5024,0.0,Rfx3
4597599,-1100.1805,2130.3142,0.0,Rfx3
4597603,-1102.0568,1951.949,0.0,Rgs5
4597606,-1098.8551,1961.8726,0.0,Rgs5
4597608,-1098.122,1975.37,0.0,Rgs5
4597609,-1104.7875,1981.9166,0.0,Rgs5
4597618,-1102.5293,2007.2806,0.0,Rgs5
4597619,-1106.488,2009.7386,0.0,Rgs5
4597620,-1098.4559,2009.7405,0.0,Rgs5
4597621,-1103.6842,2009.9849,0.0,Rgs5
4597624,-1103.9819,2013.6311,0.0,Rgs5
4597627,-1101.8225,2024.1783,0.0,Rgs5
4597629,-1098.4589999999998,2034.6481,0.0,Rgs5
4597631,-1106.1882,2043.79,0.0,Rgs5
4597638,-1098.1603,2058.8447,0.0,Rgs5
4597683,-1104.9327,2148.9988,0.0,Rgs5
4597687,-1108.351,2150.6626,0.0,Rgs5
4597696,-1101.3699,1986.9548,0.0,Rgs6
4597697,-1098.2455,1992.2523,0.0,Rgs6
4597702,-1100.1237,2034.7845,0.0,Rgs6
4597710,-1099.6141,2047.3658,0.0,Rgs6
4597711,-1108.6807,2056.1396,0.0,Rgs6
4597713,-1106.9227,2063.5713,0.0,Rgs6
4597715,-1096.289,2066.3064,0.0,Rgs6
4597724,-1105.3168,2099.559,0.0,Rgs6
4597725,-1100.7897,2101.3645,0.0,Rgs6
4597732,-1105.1233,2110.4043,0.0,Rgs6
4597735,-1107.3342,2121.5845,0.0,Rgs6
4597737,-1104.3901,2124.118,0.0,Rgs6
4597740,-1105.5115,2131.0933,0.0,Rgs6
4597741,-1105.6041,2132.262,0.0,Rgs6
4597745,-1102.133,2148.8972,0.0,Rgs6
4597752,-1100.4768,1973.7427,0.0,Rorb
4597794,-1109.6177,2021.4653,0.0,Satb2
4597795,-1096.1633,2028.4114,0.0,Satb2
4597796,-1099.3502,2036.1759,0.0,Satb2
4597799,-1108.8475,2046.5515,0.0,Satb2
4597802,-1107.79,2061.7153,0.0,Satb2
4597803,-1106.8762,2062.8657,0.0,Satb2
4597805,-1108.5333,2064.156,0.0,Satb2
4597809,-1101.1986,2070.601,0.0,Satb2
4597826,-1107.3997,2103.1577,0.0,Satb2
4597833,-1105.3538,2128.6465,0.0,Satb2
4597839,-1106.5237,2139.108,0.0,Satb2
4597843,-1106.3564,2152.7295,0.0,Satb2
4597854,-1103.0304,2057.195,0.0,Serpinf1
4597859,-1107.6941,2056.1768,0.0,Sertm1
4597862,-1106.9585,2064.0508,0.0,Sertm1
4597865,-1097.4598,2067.5627,0.0,Sertm1
4597866,-1101.744,2071.975,0.0,Sertm1
4597867,-1107.9153,2073.7488,0.0,Sertm1
4597869,-1106.8193,2087.5527,0.0,Sertm1
4597871,-1100.002,2091.2085,0.0,Sertm1
4597873,-1107.8816,2102.062,0.0,Sertm1
4597881,-1107.833,2115.591,0.0,Sertm1
4597907,-1108.8694,2035.0585,0.0,Shisa9
4597916,-1103.3978,2061.2356,0.0,Shisa9
4597920,-1097.9293,2069.3418,0.0,Shisa9
4597926,-1103.398,2097.183,0.0,Shisa9
4597929,-1106.3795,2098.8801,0.0,Shisa9
4597944,-1107.9269,2056.9534,0.0,Slc17a8
4597946,-1100.0865,2100.1575,0.0,Slc17a8
4597948,-1104.3887,2090.1255,0.0,Slc25a13
4597966,-1098.9291,1997.8744,0.0,Slc30a3
4597968,-1105.9219,2003.3202,0.0,Slc30a3
4597971,-1096.5715,2025.0195,0.0,Slc30a3
4597972,-1108.7346,2025.5687,0.0,Slc30a3
4597974,-1099.11,2032.0519,0.0,Slc30a3
4597975,-1097.9241,2033.1606,0.0,Slc30a3
4597981,-1108.8252,2041.891,0.0,Slc30a3
4597983,-1096.5497,2043.4452,0.0,Slc30a3
4598000,-1099.0531,2048.8984,0.0,Slc30a3
4598005,-1105.9456,2056.5928,0.0,Slc30a3
4598007,-1106.303,2057.6519,0.0,Slc30a3
4598008,-1107.3407,2057.9412,0.0,Slc30a3
4598013,-1099.724,2060.5842,0.0,Slc30a3
4598018,-1105.7506,2063.5132,0.0,Slc30a3
4598020,-1109.2004,2067.7937,0.0,Slc30a3
4598022,-1106.6208,2069.749,0.0,Slc30a3
4598032,-1104.5249,2086.1685,0.0,Slc30a3
4598037,-1102.4978,2088.357,0.0,Slc30a3
4598039,-1107.1732,2089.7698,0.0,Slc30a3
4598040,-1102.5187,2089.7173,0.0,Slc30a3
4598042,-1104.9277,2090.4253,0.0,Slc30a3
4598043,-1100.5962,2091.192,0.0,Slc30a3
4598045,-1099.4204,2092.203,0.0,Slc30a3
4598047,-1099.978,2092.809,0.0,Slc30a3
4598050,-1102.5078,2093.5945,0.0,Slc30a3
4598052,-1106.4006,2094.9612,0.0,Slc30a3
4598053,-1098.8789,2095.0996,0.0,Slc30a3
4598056,-1099.3485,2097.1396,0.0,Slc30a3
4598060,-1099.11,2097.762,0.0,Slc30a3
4598063,-1107.0402,2099.327,0.0,Slc30a3
4598066,-1106.7805,2100.0032,0.0,Slc30a3
4598069,-1103.3866,2101.3174,0.0,Slc30a3
4598076,-1107.0305,2105.368,0.0,Slc30a3
4598085,-1105.2946,2109.9812,0.0,Slc30a3
4598086,-1101.2782,2110.2646,0.0,Slc30a3
4598087,-1102.0146,2110.3005,0.0,Slc30a3
4598088,-1104.752,2110.5352,0.0,Slc30a3
4598090,-1106.4437,2110.7222,0.0,Slc30a3
4598091,-1103.376,2110.9011,0.0,Slc30a3
4598112,-1104.8605,2129.0186,0.0,Slc30a3
4598115,-1107.9341,2130.807,0.0,Slc30a3
4598118,-1108.224,2131.8342,0.0,Slc30a3
4598128,-1099.9009,2140.064,0.0,Slc30a3
4598176,-1099.6282,2097.948,0.0,Slc44a5
4598190,-1100.4773,2061.4756,0.0,Sox6
4598218,-1108.8043,2083.8071,0.0,St6galnac5
4598232,-1096.775,2013.627,0.0,Sulf1
4598239,-1098.9087,1981.744,0.0,Sulf2
4598240,-1098.5973,1986.1307,0.0,Sulf2
4598264,-1097.374,1968.6257,0.0,Syndig1
4598269,-1106.6526,2020.2355,0.0,Syndig1
4598270,-1108.4683,2031.173,0.0,Syndig1
4598273,-1107.8727,2059.9565,0.0,Syndig1
4598274,-1108.2621,2064.196,0.0,Syndig1
4598288,-1109.4187,2142.2617,0.0,Syndig1
4598302,-1099.9678,1951.5857,0.0,Tenm3
4598303,-1098.511,1978.4425,0.0,Tenm3
4598307,-1097.3992,2050.7670000000003,0.0,Tenm3
4598322,-1098.8837,2011.6589,0.0,Thsd7a
4598323,-1104.1176,2014.1768,0.0,Thsd7a
4598329,-1106.7731,2057.7595,0.0,Thsd7a
4598333,-1101.1108,2071.3464,0.0,Thsd7a
4598337,-1102.0599,2090.2722,0.0,Thsd7a
4598339,-1103.5707,2102.5654,0.0,Thsd7a
4598348,-1109.5435,2121.2026,0.0,Thsd7a
4598363,-1107.3364,1969.7014,0.0,Timp3
4598369,-1098.0272,1997.738,0.0,Timp3
4598379,-1102.6744,2013.887,0.0,Timp3
4598392,-1097.0483,2078.4016,0.0,Timp3
4598405,-1104.4404,2123.4185,0.0,Timp3
4598454,-1107.3191,1994.7661,0.0,Trp53i11
4598462,-1108.1558,2023.6501,0.0,Trp53i11
4598464,-1109.6128,2025.688,0.0,Trp53i11
4598468,-1104.0197,2038.7855,0.0,Trp53i11
4598478,-1104.201,2051.0981,0.0,Trp53i11
4598482,-1104.519,2057.0525,0.0,Trp53i11
4598483,-1103.9327,2057.7942,0.0,Trp53i11
4598484,-1102.947,2057.895,0.0,Trp53i11
4598487,-1106.9142,2074.21,0.0,Trp53i11
4598496,-1098.4589999999998,2089.3843,0.0,Trp53i11
4598497,-1098.1375,2091.3809,0.0,Trp53i11
4598500,-1097.808,2094.2532,0.0,Trp53i11
4598501,-1105.9517,2099.3987,0.0,Trp53i11
4598505,-1106.8618,2104.7935,0.0,Trp53i11
4598508,-1104.127,2112.1572,0.0,Trp53i11
4598514,-1107.8629,2129.351,0.0,Trp53i11
4598517,-1097.6505,2131.889,0.0,Trp53i11
4598547,-1107.4755,2014.9076,0.0,Trpc6
4598554,-1099.0856,2068.962,0.0,Trpc6
4598556,-1096.6927,2081.6392,0.0,Trpc6
4598557,-1100.5413,2082.9585,0.0,Trpc6
4598561,-1104.8839,2096.0166,0.0,Trpc6
4598563,-1105.0981,2096.4934,0.0,Trpc6
4598565,-1099.8099,2099.2334,0.0,Trpc6
4598569,-1105.2383,2119.643,0.0,Trpc6
4598575,-1108.5841,2146.7266,0.0,Trpc6
4598576,-1097.384,2005.1171,0.0,Tshz2
4598577,-1099.1913,2006.4507,0.0,Tshz2
4598597,-1105.5787,2130.7537,0.0,Ubash3b
4598614,-1109.1913,1957.7175,0.0,Unc5d
4598615,-1098.879,2025.7778,0.0,Unc5d
4598616,-1098.4503,2032.7893,0.0,Unc5d
4598624,-1098.4373,2076.104,0.0,Unc5d
4598625,-1099.11,2095.0967,0.0,Unc5d
4598626,-1104.4968,2097.0635,0.0,Unc5d
4598627,-1101.4677,2097.3628,0.0,Unc5d
4598628,-1104.3274,2099.993,0.0,Unc5d
4598630,-1103.3594,2105.7458,0.0,Unc5d
4598635,-1105.517,2128.4485,0.0,Unc5d
4598656,-1099.4528,2099.1177,0.0,Ust
4598661,-1107.8905,2127.8160000000003,0.0,Ust
4598664,-1101.063,1985.594,0.0,Vtn
4598667,-1101.2394,2010.3333,0.0,Vtn
4598668,-1100.0382,2010.6855,0.0,Vtn
4598669,-1100.1143,2011.3485,0.0,Vtn
4598670,-1104.4073,2041.7073,0.0,Vtn
4598682,-1102.3303,2092.398,0.0,Vwc2
4598687,-1099.0219,1962.8428,0.0,Wipf3
4598688,-1099.6418,1973.1781,0.0,Wipf3
4598690,-1101.7598,1976.0348,0.0,Wipf3
4598691,-1108.8561,1981.4584,0.0,Wipf3
4598693,-1108.9905,1983.0427,0.0,Wipf3
4598696,-1101.5804,1988.0757,0.0,Wipf3
4598701,-1103.8218,1993.209,0.0,Wipf3
4598717,-1107.6484,2023.8193,0.0,Wipf3
4598718,-1096.6417,2024.0825,0.0,Wipf3
4598720,-1097.2776,2025.251,0.0,Wipf3
4598721,-1101.1599,2025.6594,0.0,Wipf3
4598722,-1097.5546,2027.3811,0.0,Wipf3
4598726,-1107.7168,2036.5084,0.0,Wipf3
4598730,-1105.7274,2039.4371,0.0,Wipf3
4598735,-1109.0797,2043.3998,0.0,Wipf3
4598736,-1104.0594,2043.4805,0.0,Wipf3
4598738,-1101.3328,2043.7919,0.0,Wipf3
4598740,-1107.5585,2044.6725,0.0,Wipf3
4598742,-1106.3986,2045.3102,0.0,Wipf3
4598743,-1105.3867,2045.2208,0.0,Wipf3
4598765,-1104.4265,2059.0874,0.0,Wipf3
4598766,-1100.891,2059.197,0.0,Wipf3
4598768,-1097.1057,2060.7798,0.0,Wipf3
4598770,-1100.6053,2061.6619,0.0,Wipf3
4598771,-1104.0842,2062.119,0.0,Wipf3
4598772,-1108.6401,2062.1265,0.0,Wipf3
4598774,-1105.2694,2062.6975,0.0,Wipf3
4598775,-1099.4585,2062.6775,0.0,Wipf3
4598778,-1096.1016,2065.8154,0.0,Wipf3
4598781,-1096.0833,2068.012,0.0,Wipf3
4598782,-1099.4535,2069.1626,0.0,Wipf3
4598783,-1098.3868,2068.962,0.0,Wipf3
4598785,-1102.7053,2069.4744,0.0,Wipf3
4598786,-1097.2655,2069.7375,0.0,Wipf3
4598788,-1104.3384,2072.4485,0.0,Wipf3
4598789,-1101.714,2072.7476,0.0,Wipf3
4598791,-1098.0992,2073.9043,0.0,Wipf3
4598809,-1104.318,2088.1711,0.0,Wipf3
4598819,-1098.9355,2092.007,0.0,Wipf3
4598823,-1103.5792,2093.572,0.0,Wipf3
4598826,-1098.7142,2093.917,0.0,Wipf3
4598829,-1101.24,2095.87,0.0,Wipf3
4598832,-1100.412,2097.7056,0.0,Wipf3
4598837,-1106.922,2100.9597,0.0,Wipf3
4598841,-1103.3325,2103.5881,0.0,Wipf3
4598851,-1102.2119,2110.0623,0.0,Wipf3
4598854,-1106.705,2110.863,0.0,Wipf3
4598856,-1102.9102,2112.601,0.0,Wipf3
4598863,-1102.0809,2115.1777,0.0,Wipf3
4598870,-1100.2417,2118.51,0.0,Wipf3
4598875,-1107.616,2119.8167,0.0,Wipf3
4598876,-1099.6666,2120.022,0.0,Wipf3
4598885,-1107.5874,2122.6733,0.0,Wipf3
4598892,-1099.4034,2128.9045,0.0,Wipf3
4598896,-1108.5533,2130.1323,0.0,Wipf3
4598901,-1108.3059,2132.6,0.0,Wipf3
4598902,-1106.6794,2133.732,0.0,Wipf3
4598904,-1103.8141,2134.7795,0.0,Wipf3
4598913,-1100.7806,2138.7107,0.0,Wipf3
4598925,-1106.0745,2147.115,0.0,Wipf3
4598927,-1103.5244,2148.4324,0.0,Wipf3
4598932,-1106.8507,2151.3052,0.0,Wipf3
4598933,-1106.8986,2152.0999,0.0,Wipf3
4598936,-1106.0884,2153.259,0.0,Wipf3
4598943,-1101.2582,1992.221,0.0,Wnt7b
4598944,-1100.9545,1992.7521,0.0,Wnt7b
4598946,-1096.497,1997.5674,0.0,Wnt7b
4598977,-1099.1536,1997.4604,0.0,Blank-8
4598982,-1102.2756,2065.9753,1.5,1810046K07Rik
4598987,-1103.5739999999998,1971.8359,1.5,Acta2
4598990,-1101.8369,2002.6685,1.5,Acta2
4598992,-1096.289,2006.7344,1.5,Acta2
4599003,-1105.1195,2069.7053,1.5,Acta2
4599007,-1099.4653,2083.6167,1.5,Acta2
4599013,-1100.0204,2117.5122,1.5,Acta2
4599023,-1105.708,2138.285,1.5,Acta2
4599036,-1104.535,1950.9989,1.5,Adra1b
4599059,-1102.1666,2119.6802,1.5,Alk
4599060,-1106.7771,2123.8591,1.5,Alk
4599061,-1107.6425,2132.2078,1.5,Alk
4599065,-1108.5446,1973.0438,1.5,Ano4
4599066,-1099.389,2022.4316,1.5,Ano4
4599086,-1098.9783,1972.5055,1.5,Aqp4
4599089,-1107.4468,1978.7985,1.5,Aqp4
4599090,-1096.2489,1979.5522,1.5,Aqp4
4599095,-1107.4979,1988.5942,1.5,Aqp4
4599100,-1106.1895,1993.5443,1.5,Aqp4
4599105,-1103.884,1999.0688,1.5,Aqp4
4599120,-1108.0424,2019.2687,1.5,Aqp4
4599122,-1108.8525,2024.2296,1.5,Aqp4
4599131,-1107.792,2041.951,1.5,Aqp4
4599175,-1107.139,2098.4211,1.5,Aqp4
4599193,-1104.6436,2119.9937,1.5,Aqp4
4599211,-1107.5964,2134.1711,1.5,Aqp4
4599243,-1105.172,2037.2623,1.5,Asic4
4599245,-1103.3605,2050.6943,1.5,Asic4
4599246,-1099.8325,2061.6777,1.5,Asic4
4599260,-1109.4745,1959.9199,1.5,Bcl11b
4599271,-1102.8264,2026.3263,1.5,Bcl11b
4599277,-1106.1107,2037.2085,1.5,Bcl11b
4599286,-1106.3806,2100.4111,1.5,Bcl11b
4599287,-1100.0443,2102.058,1.5,Bcl11b
4599294,-1097.6598,2129.2112,1.5,Bcl11b
4599300,-1098.9808,2029.1425,1.5,Bdnf
4599301,-1098.0302,2087.893,1.5,Bdnf
4599306,-1100.7598,1998.5455,1.5,Bgn
4599310,-1106.6469,1968.5282,1.5,Bmpr1b
4599312,-1101.3989,1980.2911,1.5,Bmpr1b
4599320,-1098.2174,2040.203,1.5,Bmpr1b
4599323,-1102.148,2080.6995,1.5,Bmpr1b
4599324,-1102.6378,2089.4685,1.5,Bmpr1b
4599345,-1096.3513,2010.3586,1.5,C1ql3
4599347,-1097.3877,2022.0173,1.5,C1ql3
4599349,-1097.3531,2029.902,1.5,C1ql3
4599350,-1108.5349,2033.2883,1.5,C1ql3
4599352,-1106.4656,2041.8732,1.5,C1ql3
4599359,-1101.4353,2061.0164,1.5,C1ql3
4599360,-1109.5563,2061.46,1.5,C1ql3
4599361,-1106.9503,2061.5295,1.5,C1ql3
4599362,-1107.8555,2061.9524,1.5,C1ql3
4599364,-1097.641,2063.729,1.5,C1ql3
4599370,-1098.5715,2083.2925,1.5,C1ql3
4599379,-1104.535,2089.7593,1.5,C1ql3
4599385,-1103.6979,2099.9678,1.5,C1ql3
4599387,-1107.8446,2100.861,1.5,C1ql3
4599388,-1104.4985,2100.9695,1.5,C1ql3
4599390,-1106.8578,2104.0781,1.5,C1ql3
4599403,-1105.0798,2128.1619,1.5,C1ql3
4599405,-1109.4347,2128.7278,1.5,C1ql3
4599406,-1106.6412,2129.1853,1.5,C1ql3
4599410,-1108.5725,2129.9934,1.5,C1ql3
4599411,-1098.8062,2131.3806,1.5,C1ql3
4599415,-1106.9606,2134.322,1.5,C1ql3
4599418,-1103.693,2138.8596,1.5,C1ql3
4599428,-1097.6976,2088.709,1.5,C1qtnf7
4599434,-1104.7716,2055.8364,1.5,Cacng5
4599439,-1102.7958,2075.7444,1.5,Cacng5
4599442,-1100.9722,2098.0166,1.5,Cacng5
4599455,-1097.5972,1961.4725,1.5,Camk2d
4599457,-1097.0522,1964.7068,1.5,Camk2d
4599460,-1107.8085,1971.035,1.5,Camk2d
4599461,-1103.8862,1973.7743,1.5,Camk2d
4599471,-1096.0759,2003.4109,1.5,Camk2d
4599474,-1096.4856,2014.0441,1.5,Camk2d
4599476,-1101.9521,2026.647,1.5,Camk2d
4599477,-1099.5208,2027.4954,1.5,Camk2d
4599479,-1096.8076,2029.4595,1.5,Camk2d
4599490,-1096.6145,2052.6003,1.5,Camk2d
4599492,-1103.3596,2061.766,1.5,Camk2d
4599493,-1101.1715,2062.0522,1.5,Camk2d
4599495,-1104.9994,2062.783,1.5,Camk2d
4599497,-1098.642,2063.9414,1.5,Camk2d
4599501,-1101.4874,2069.555,1.5,Camk2d
4599502,-1104.3965,2070.698,1.5,Camk2d
4599504,-1106.8339999999998,2071.3577,1.5,Camk2d
4599507,-1096.6145,2073.6985,1.5,Camk2d
4599516,-1106.7012,2087.3062,1.5,Camk2d
4599517,-1096.4851,2087.7324,1.5,Camk2d
4599523,-1099.6298,2089.911,1.5,Camk2d
4599528,-1099.2866,2095.306,1.5,Camk2d
4599529,-1099.5999,2096.2670000000003,1.5,Camk2d
4599531,-1107.3274,2099.9644,1.5,Camk2d
4599535,-1104.576,2101.8738,1.5,Camk2d
4599545,-1107.2476,2118.5684,1.5,Camk2d
4599548,-1108.8309,2127.5342,1.5,Camk2d
4599549,-1108.1792,2129.7217,1.5,Camk2d
4599550,-1105.5259,2130.232,1.5,Camk2d
4599551,-1105.4244,2130.9028,1.5,Camk2d
4599555,-1105.0775,2133.718,1.5,Camk2d
4599557,-1102.2565,2140.407,1.5,Camk2d
4599568,-1102.0564,2059.8691,1.5,Cbln2
4599572,-1102.3079,2096.6294,1.5,Cbln2
4599587,-1108.2128,2117.7832,1.5,Ccbe1
4599599,-1099.1068,2022.7982,1.5,Ccdc3
4599600,-1097.485,2024.7214,1.5,Ccdc3
4599601,-1098.0039,2028.2668,1.5,Ccdc3
4599603,-1097.5001,2029.7786,1.5,Ccdc3
4599608,-1101.5901,2059.1948,1.5,Ccdc3
4599609,-1101.714,2059.8564,1.5,Ccdc3
4599610,-1101.2086,2060.0027,1.5,Ccdc3
4599611,-1099.8456,2060.1438,1.5,Ccdc3
4599613,-1098.8671,2062.5605,1.5,Ccdc3
4599616,-1102.2943,2067.7346,1.5,Ccdc3
4599618,-1099.7438,2071.3335,1.5,Ccdc3
4599620,-1102.2906,2073.5305,1.5,Ccdc3
4599628,-1106.0784,2101.4294,1.5,Ccdc3
4599632,-1105.6533,2110.6423,1.5,Ccdc3
4599635,-1107.9713,2127.769,1.5,Ccdc3
4599636,-1107.6815,2128.3345,1.5,Ccdc3
4599638,-1107.1523,2129.5996,1.5,Ccdc3
4599655,-1106.6886,1953.2103,1.5,Cd14
4599666,-1108.5289,2057.244,1.5,Cd24a
4599669,-1105.8871,2065.7522,1.5,Cdca7
4599674,-1101.0472,2110.6562,1.5,Cdcp1
4599684,-1097.3837,2066.4302,1.5,Cdh12
4599689,-1103.1503,2089.5657,1.5,Cdh12
4599690,-1107.1461,2105.0977,1.5,Cdh12
4599696,-1100.3303,1963.8079,1.5,Cdh13
4599703,-1103.6589,2023.229,1.5,Cdh13
4599704,-1099.327,2024.8685,1.5,Cdh13
4599705,-1098.7845,2025.2156,1.5,Cdh13
4599706,-1097.3457,2031.638,1.5,Cdh13
4599713,-1108.896,2045.2252,1.5,Cdh13
4599717,-1100.7375,2060.6335,1.5,Cdh13
4599718,-1098.6515,2061.7612,1.5,Cdh13
4599720,-1106.922,2064.3599,1.5,Cdh13
4599722,-1099.9678,2066.1128,1.5,Cdh13
4599723,-1105.3556,2070.3896,1.5,Cdh13
4599725,-1098.6572,2071.0671,1.5,Cdh13
4599726,-1097.0015,2072.868,1.5,Cdh13
4599727,-1103.1245,2077.4092,1.5,Cdh13
4599728,-1101.7106,2078.5461,1.5,Cdh13
4599737,-1109.178,2104.333,1.5,Cdh13
4599757,-1098.1335,1970.0403,1.5,Cdh20
4599760,-1105.9819,2010.4011,1.5,Cdh20
4599806,-1104.6766,2055.9175,1.5,Cemip
4599827,-1100.1946,2127.5332,1.5,Cemip
4599832,-1108.977,2153.0354,1.5,Cemip
4599833,-1109.179,1963.2991,1.5,Chn2
4599838,-1099.1006,2081.5122,1.5,Chn2
4599839,-1109.092,2066.2007,1.5,Chodl
4599845,-1100.1869,2073.0266,1.5,Chrm2
4599847,-1102.5547,2127.8074,1.5,Chrm2
4599849,-1104.318,2135.5588,1.5,Chrm2
4599853,-1108.0945,2065.469,1.5,Chrna2
4599854,-1107.7655,2097.606,1.5,Chrna2
4599859,-1099.17,1996.7872,1.5,Cldn5
4599860,-1100.3853,2003.2948,1.5,Cldn5
4599861,-1101.0275,2003.5573,1.5,Cldn5
4599862,-1097.3527,2007.1255,1.5,Cldn5
4599880,-1103.0812,2090.2117,1.5,Cntnap5b
4599881,-1106.7434,2095.653,1.5,Cntnap5b
4599883,-1106.6846,2099.456,1.5,Cntnap5b
4599922,-1106.5713,2060.5398,1.5,Col25a1
4599923,-1097.5098,2065.814,1.5,Col25a1
4599925,-1102.0692,2068.9448,1.5,Col25a1
4599926,-1097.2516,2069.1013,1.5,Col25a1
4599927,-1100.225,2070.698,1.5,Col25a1
4599930,-1096.7379,2085.9746,1.5,Col25a1
4599931,-1097.1083,2087.7324,1.5,Col25a1
4599935,-1104.349,2099.713,1.5,Col25a1
4599950,-1105.0775,2139.2297,1.5,Col25a1
4599952,-1105.1232,2146.4333,1.5,Col25a1
4599955,-1108.0029,2151.6968,1.5,Col25a1
4599986,-1103.58,1962.9736,1.5,Ctss
4599992,-1104.0355,2029.6344,1.5,Ctss
4599993,-1103.1245,2030.2605,1.5,Ctss
4600020,-1101.0454,2116.2686,1.5,Ctss
4600032,-1102.3485,1954.0071,1.5,Cux2
4600036,-1099.5656,1962.2006,1.5,Cux2
4600042,-1103.1185,1971.9408,1.5,Cux2
4600043,-1098.6588,1973.7881,1.5,Cux2
4600044,-1097.0533,1974.7844,1.5,Cux2
4600051,-1108.8201,1984.9994,1.5,Cux2
4600074,-1105.3036,2016.2156,1.5,Cux2
4600078,-1099.3961,2022.8495,1.5,Cux2
4600089,-1099.6525,2035.3915,1.5,Cux2
4600107,-1099.2185,2048.1184,1.5,Cux2
4600117,-1106.3795,2055.6956,1.5,Cux2
4600119,-1101.7255,2058.3853,1.5,Cux2
4600121,-1101.0823,2059.2341,1.5,Cux2
4600128,-1108.5074,2061.851,1.5,Cux2
4600130,-1096.1862,2063.5370000000003,1.5,Cux2
4600136,-1096.8783,2066.381,1.5,Cux2
4600139,-1097.942,2067.3442,1.5,Cux2
4600144,-1097.8156,2068.9915,1.5,Cux2
4600146,-1106.8151,2069.3098,1.5,Cux2
4600150,-1100.8755,2072.265,1.5,Cux2
